drug_name,herb_list,indication_text,form,num_herbs,has_volatile,has_toxic,has_mineral,has_precious,volatile_ratio,toxic_ratio,mineral_ratio,precious_ratio,known_ratio,nature_寒_ratio,nature_凉_ratio,nature_平_ratio,nature_温_ratio,nature_热_ratio,taste_辛_ratio,taste_甘_ratio,taste_酸_ratio,taste_苦_ratio,taste_咸_ratio,taste_淡_ratio,taste_涩_ratio,meridian_心_ratio,meridian_肝_ratio,meridian_脾_ratio,meridian_肺_ratio,meridian_肾_ratio,meridian_胃_ratio,meridian_胆_ratio,meridian_小肠_ratio,meridian_大肠_ratio,meridian_膀胱_ratio,meridian_三焦_ratio,meridian_心包_ratio,texture_hard_ratio,texture_starchy_ratio,texture_fibrous_ratio,texture_mucilaginous_ratio,texture_oily_ratio,texture_gelatinous_ratio,urgency,is_topical,syndrome_blood_stasis,syndrome_qi_deficiency,syndrome_blood_deficiency,syndrome_yin_deficiency,syndrome_yang_deficiency,syndrome_damp_heat,syndrome_wind,syndrome_phlegm,syndrome_fire_toxin,syndrome_qi_stagnation,disease_respiratory,disease_digestive,disease_cardiovascular,disease_gynecology,disease_rheumatology,disease_dermatology,disease_pediatrics,disease_urology,total_weight,avg_dose,max_dose,min_dose,dose_std,dose_range,max_min_ratio,log_total_weight,kg_herb_form_丸剂,kg_herb_form_片剂,kg_herb_form_胶囊剂,kg_herb_form_颗粒剂,kg_herb_form_口服液,kg_herb_form_散剂,kg_herb_form_膏剂,kg_herb_form_糖浆剂,kg_herb_form_注射剂,kg_herb_form_酒剂,kg_herb_form_酊剂,kg_herb_form_栓剂,kg_herb_form_茶剂,kg_herb_form_丹剂,kg_herb_form_搽剂,kg_herb_form_洗剂,kg_herb_form_气雾剂,kg_herb_form_露剂,kg_herb_form_膜剂,kg_ind_form_丸剂,kg_ind_form_片剂,kg_ind_form_胶囊剂,kg_ind_form_颗粒剂,kg_ind_form_口服液,kg_ind_form_散剂,kg_ind_form_膏剂,kg_ind_form_糖浆剂,kg_ind_form_注射剂,kg_ind_form_酒剂,kg_ind_form_酊剂,kg_ind_form_栓剂,kg_ind_form_茶剂,kg_ind_form_丹剂,kg_ind_form_搽剂,kg_ind_form_洗剂,kg_ind_form_气雾剂,kg_ind_form_露剂,kg_ind_form_膜剂,kg_herb_form_max,kg_herb_form_entropy,kg_ind_form_max
丁桂温胃散,丁香、肉桂,温胃散寒，行气止痛。用于寒性脘痛及寒性腹痛,散剂,2,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1000.0,500.0,500.0,500.0,0.0,0.0,1.0,6.90875477931522,0.4794117647058823,0.057563025210084,0.1592436974789915,0.0357142857142857,0.0285714285714285,0.1092436974789916,0.1012605042016806,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.28,0.32,0.18,0.04,0.0,0.1,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794117647058823,1.6264882477767235,0.32
八宝散,龙骨（煅）、炉甘石（制）、赤石脂、石膏（煅）、琥珀、冰片、朱砂、珍珠,生肌敛疮。用于溃疡久不收口,散剂,8,1,1,1,1,0.125,0.125,0.875,0.125,1.0,0.125,0.0,0.375,0.125,0.0,0.25,0.875,0.125,0.125,0.125,0.0,0.25,0.625,0.5,0.25,0.25,0.125,0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,chronic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,345.0,43.125,100.0,5.0,33.81359748680995,95.0,20.0,5.846438775057725,0.3336338348287735,0.1188440940007123,0.0487825943766926,0.0114131485659039,0.0103696338009057,0.3572798395440745,0.0814677646420272,0.0,0.000233644859813,0.0,0.0025700934579439,0.0085046728971962,0.0,0.0170352262383318,0.0059841282629713,0.0027131002255881,0.0009345794392523,0.0,0.000233644859813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572798395440745,1.6194813144866431,0.0
八珍袋泡茶,党参、白术（炒）、茯苓、甘草、当归、白芍、川芎、熟地黄,补气益血。用于气血两虚，面色萎黄，食欲不振，四肢乏力，月经过多,茶剂,8,1,0,0,0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.375,0.0,0.25,0.75,0.125,0.25,0.0,0.125,0.0,0.375,0.5,0.75,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.125,0.0,0.0,unspecified,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,825.0,103.125,150.0,50.0,31.715286140913182,100.0,3.0,6.716594773520978,0.3439490619911668,0.175378276741964,0.1421991136390497,0.1587351869673942,0.0800742921654651,0.0185461890990849,0.0279961130049697,0.0281422958410715,0.0,0.0165670459642253,0.0026075382703496,0.0,0.004465737514518,0.0,0.0010003954132068,0.0003387533875338,0.0,0.0,0.0,0.2941176470588235,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.3439490619911668,1.8358394402566247,0.2941176470588235
九气心痛丸,五灵脂（醋炒）、高良姜、木香、石菖蒲、青皮、丁香、延胡索(醋炒),理气，散寒，止痛。用于胃脘疼痛，两胁胀痛，症瘕积聚,丸剂,7,1,0,0,0,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.7142857142857143,0.1428571428571428,0.8571428571428571,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,560.0,80.0,200.0,20.0,76.34508123364222,180.0,10.0,6.329720905522696,0.5731567465204581,0.1386023575779759,0.0757150214482443,0.0855745800413808,0.0236509144959849,0.0536298074616218,0.0404387106955458,0.0010060362173038,0.0,0.0010060362173038,0.0030181086519114,0.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.0,0.4,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5731567465204581,1.4282722415539135,0.4
九味羌活片,羌活、防风、苍术、细辛、川芎、白芷、黄芩、甘草、地黄,解表除湿。用于恶寒发热，无汗，头痛口干，肢体酸痛,片剂,9,1,0,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.1111111111111111,0.5555555555555556,0.0,0.6666666666666666,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,111.11111111111111,150.0,50.0,31.426968052735443,100.0,3.0,6.90875477931522,0.319473392836725,0.1744952324579772,0.1336692284949401,0.1484976920510239,0.0863529884014905,0.0332672214523288,0.0465224423247885,0.0096685579839388,0.0004982561036372,0.011485073848744,0.0174842384998888,0.0014947683109118,0.011668753463318,0.0,0.0028970587399794,0.0018475882552397,0.0006775067750677,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.4615384615384615,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.319473392836725,1.9546913456701664,0.4615384615384615
九味羌活冲剂,羌活、防风、苍术、细辛、川芎、白芷、黄芩、甘草、地黄,解表除湿。用于恶寒发热，无汗，头痛口干，肢体酸痛,颗粒剂,9,1,0,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.1111111111111111,0.5555555555555556,0.0,0.6666666666666666,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,111.11111111111111,150.0,50.0,31.426968052735443,100.0,3.0,6.90875477931522,0.319473392836725,0.1744952324579772,0.1336692284949401,0.1484976920510239,0.0863529884014905,0.0332672214523288,0.0465224423247885,0.0096685579839388,0.0004982561036372,0.011485073848744,0.0174842384998888,0.0014947683109118,0.011668753463318,0.0,0.0028970587399794,0.0018475882552397,0.0006775067750677,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.4615384615384615,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.319473392836725,1.9546913456701664,0.4615384615384615
九制豨签草药酒,稀莶草(九制)、海风藤、千年健、威灵仙、油松节、川牛膝、续断、桑寄生、白术、狗脊、秦艽、独活、川芎、乳香(制)、肉桂、防己、苍术、陈皮、杜仲、当归、伸筋草、熟地黄、茜草、防风、木瓜、玉竹、地枫皮、没药(制)、红花、麻黄,活血补肾、祛风除湿。用于肝肾不足，骨痛膝弱，四肢麻痹，腰酸腿痛，手足无力，口眼歪斜，语言謇涩,酒剂,30,1,0,0,0,0.3,0.0,0.0,0.0,0.9666666666666668,0.0666666666666666,0.0,0.1333333333333333,0.5333333333333333,0.0,0.6,0.3333333333333333,0.0333333333333333,0.5,0.0333333333333333,0.0,0.0333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.1333333333333333,0.3666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0,0.2,0.0,0.0333333333333333,0.0,0.1,0.2333333333333333,0.0666666666666666,0.0,0.0,unspecified,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3982.0,132.73333333333332,712.0,20.0,111.1905071887384,692.0,35.6,8.289790583181643,0.3167512734953293,0.2103906116956872,0.1333968444367306,0.1042635501648844,0.0602631581867451,0.0243663799514793,0.0697029667641241,0.0076374834149518,0.0005291005291005,0.0429312594854817,0.013457686113293,0.0,0.0023345440570578,0.0069295101553166,0.0052058058565287,0.000314465408805,0.0015253602844843,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167512734953293,1.96474704524033,0.5833333333333334
三仁合剂,苦杏仁、豆蔻、薏苡仁、滑石、淡竹叶、姜半夏、通草、厚朴,宣化畅中，清热利湿。用于湿温初起，邪留气分，尚未化燥，暑温夹湿，头痛身重，胸闷不饥，午后身热，舌白不渴,口服液,8,1,0,1,0,0.25,0.0,0.125,0.0,1.0,0.25,0.125,0.0,0.375,0.0,0.375,0.5,0.0,0.25,0.0,0.5,0.0,0.125,0.0,0.5,0.875,0.0,0.875,0.0,0.125,0.25,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,unspecified,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,990.0,123.75,198.0,66.0,58.91678453547851,132.0,3.0,6.898714534329988,0.314118676969939,0.1087244394786777,0.1646552190485702,0.1685713780418788,0.0831971561969439,0.062766060371517,0.002016129032258,0.0700436827956989,0.002016129032258,0.009828629032258,0.0078125,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314118676969939,1.9090799907966824,1.0
三肾丸,鹿肾(滑石粉烫)、狗肾(滑石粉烫)、驴肾(滑石粉烫)、仙茅、附子(制)、肉桂、淫羊藿(羊油炙)、木瓜、牡丹皮、山药(麸炒)、山茱萸、白术(土炒)、茯苓、小茴香(盐炙)、甘草(蜜炙)、陈皮、楮实子(盐炙)、覆盆子、续断、当归、川芎、地黄、熟地黄、胡芦巴(盐炙)、肉苁蓉、锁阳、巴戟天、补骨脂(盐炙)、黄芪(蜜炙)、枸杞子、天冬、麦冬、牛膝、杜仲(盐炙)、菟丝子、人参、鹿茸(酥油炙)、海马(酥油炙),补肾益精，温壮元阳。用于肾精亏损，元阳不足所致的阳痿滑精，腰膝酸冷，气短神疲,丸剂,38,1,0,0,1,0.1578947368421052,0.0,0.0,0.0789473684210526,0.9210526315789472,0.0789473684210526,0.0,0.1578947368421052,0.3947368421052631,0.0263157894736842,0.3421052631578947,0.631578947368421,0.1052631578947368,0.2368421052631578,0.0789473684210526,0.0263157894736842,0.0263157894736842,0.2368421052631578,0.6052631578947368,0.3947368421052631,0.2105263157894736,0.7105263157894737,0.1052631578947368,0.0263157894736842,0.0,0.0526315789473684,0.0263157894736842,0.0,0.0263157894736842,0.0,0.0789473684210526,0.131578947368421,0.1052631578947368,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20295.0,534.078947368421,1080.0,45.0,272.00003691746537,1035.0,24.0,9.918179101279115,0.5230130860996784,0.1303447694995881,0.1225317897505624,0.07763241557025,0.0561596980241045,0.0205165053726618,0.0384113588227228,0.0086375618142915,0.0,0.0178205806765307,0.0031888234128088,0.0,0.0002774211952645,0.0,0.0013055276305988,0.0,0.000160462130937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230130860996784,1.5703672997149978,0.0
大山楂冲剂,山楂、麦芽（炒）、六神曲（焦）,开胃消食。用于食欲不振，消化不良，脘腹胀闷,颗粒剂,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1300.0,433.3333333333333,1000.0,150.0,400.69384267237695,850.0,6.666666666666667,7.170888478512505,0.1872379454926624,0.2291404612159329,0.0824161425576519,0.1497379454926624,0.0195230607966457,0.0416666666666666,0.0138888888888888,0.2347222222222222,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347222222222222,1.8826322188707936,0.0
万灵五香膏,穿山甲、羌活、桃仁、肉桂、大黄、没药（制）、玄参、马钱子、怀牛膝、赤芍、血余炭、红花、乳香（制）、苦杏仁、地黄、麝香、生川乌、白芷、当归、川芎、续断,活血通络，消肿止痛。用于风湿痹症，关节肿痛，筋骨酸楚，跌打损伤，骨折瘀阻，陈伤隐痛,膏剂,21,1,1,0,1,0.3809523809523809,0.0476190476190476,0.0,0.0952380952380952,0.9523809523809524,0.0952380952380952,0.0,0.1428571428571428,0.3809523809523809,0.0476190476190476,0.5238095238095238,0.1904761904761904,0.0,0.6190476190476191,0.0952380952380952,0.0,0.0,0.4285714285714285,0.7619047619047619,0.3809523809523809,0.1428571428571428,0.2857142857142857,0.238095238095238,0.0476190476190476,0.0,0.1904761904761904,0.0476190476190476,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0,unspecified,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,640.0,30.476190476190474,60.0,10.0,7.853534524986019,50.0,6.0,6.46302945692067,0.2683142956254735,0.1600964352120463,0.1176506615219993,0.0789699538750441,0.0564424492408446,0.0514396895726053,0.2054834184410935,0.0067195589367208,0.0014895498766466,0.0251156489299832,0.0122310108862848,0.0,0.0017678590508383,0.0042016806722689,0.0087183431010017,0.0007215007215007,0.0006379443356477,0.0,0.0,0.1789473684210526,0.1526315789473684,0.0736842105263157,0.0263157894736842,0.031578947368421,0.0947368421052631,0.2210526315789473,0.0,0.0052631578947368,0.031578947368421,0.0421052631578947,0.0210526315789473,0.0,0.0263157894736842,0.0631578947368421,0.0157894736842105,0.0105263157894736,0.0,0.0052631578947368,0.2683142956254735,2.013746196100744,0.2210526315789473
口疳吹药,青黛、冰片、黄连、甘草、玄明粉、儿茶、硼砂(煅)、人中白、僵蚕、山豆根、薄荷,清火消肿。用于咽喉红肿，口舌肿痛，风火牙疳,散剂,11,1,0,1,0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.9090909090909092,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.0,0.0,0.2727272727272727,0.1818181818181818,0.0,0.4545454545454545,0.3636363636363636,0.0,0.0909090909090909,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.6363636363636364,0.0,0.5454545454545454,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1175.0,106.8181818181818,150.0,50.0,47.78135464006509,100.0,3.0,7.069874128458572,0.2305153424113492,0.1764118279094173,0.1208659059492262,0.0712080686743951,0.0409005045619376,0.2132083838727356,0.0542575367179332,0.0038848043982832,0.0001699235344095,0.0002463661000246,0.015744756964629,0.0169029200017886,0.0021602416981107,0.0276324687188294,0.0044960380073864,0.020545292807496,0.000679694137638,0.0,0.0001699235344095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305153424113492,2.0886231189903333,1.0
川贝末胶囊,川贝母,清热润肺，化痰止咳。用于肺热燥咳，干咳少痰，阴虚劳嗽，咯痰带血,胶囊剂,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,500.0,500.0,500.0,500.0,0.0,0.0,1.0,6.2166061010848646,0.3684210526315789,0.1578947368421052,0.1578947368421052,0.0526315789473684,0.0789473684210526,0.0526315789473684,0.0789473684210526,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.2058823529411764,0.2058823529411764,0.0588235294117647,0.1470588235294117,0.0294117647058823,0.0,0.088235294117647,0.1764705882352941,0.0,0.0,0.0,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,1.8530551323158928,0.2058823529411764
川芎茶调片,川芎、白芷、羌活、细辛、防风、薄荷、荆芥、甘草,疏风止痛。用于风邪头痛，或有恶寒、发热、鼻塞,片剂,8,1,0,0,0,0.875,0.0,0.0,0.0,1.0,0.0,0.125,0.125,0.5,0.0,0.875,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.5,0.25,0.625,0.25,0.25,0.125,0.0,0.125,0.25,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,735.0,91.875,240.0,30.0,63.83266698955951,210.0,8.0,6.601230118728877,0.2915252497242327,0.1758042136579335,0.1355135121333114,0.1554962684497268,0.0919703373700296,0.042225600532265,0.0476004090129474,0.0123138754307746,0.0,0.0096312343956265,0.0196697683123749,0.0,0.0149967314716499,0.0,0.0017348008385744,0.0015179986705527,0.0,0.0,0.0,0.1764705882352941,0.2941176470588235,0.0,0.1764705882352941,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.2915252497242327,1.9832464495699924,0.2941176470588235
川芎茶调冲剂,川芎、白芷、羌活、细辛、防风、薄荷、荆芥、甘草,疏风止痛。用于风邪头痛，或有恶寒、发热、鼻塞,颗粒剂,8,1,0,0,0,0.875,0.0,0.0,0.0,1.0,0.0,0.125,0.125,0.5,0.0,0.875,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.5,0.25,0.625,0.25,0.25,0.125,0.0,0.125,0.25,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,735.0,91.875,240.0,30.0,63.83266698955951,210.0,8.0,6.601230118728877,0.2915252497242327,0.1758042136579335,0.1355135121333114,0.1554962684497268,0.0919703373700296,0.042225600532265,0.0476004090129474,0.0123138754307746,0.0,0.0096312343956265,0.0196697683123749,0.0,0.0149967314716499,0.0,0.0017348008385744,0.0015179986705527,0.0,0.0,0.0,0.1764705882352941,0.2941176470588235,0.0,0.1764705882352941,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.2915252497242327,1.9832464495699924,0.2941176470588235
女宝胶囊,人参、川芎、鹿胎粉、银柴胡、牡丹皮、沉香、吴茱萸(制)、肉桂、延胡索(醋制)、木香、香附(醋制)、当归、海螵蛸、青皮、荆芥穗(炭)、炮姜、丹参、阿胶、泽泻(盐炒)、附子(制)、甘草(炭)、桃仁(炒)、杜仲(炭)、牛膝、红花、豆蔻、鹿茸(去毛)、茯苓、乳鹿粉、砂仁、白术(炒)、陈皮、龟甲(醋制)、干漆(炭)、焦槟榔、鳖甲(醋制)、熟地黄、莪术、姜厚朴、盐小茴香、白芍(酒制)、蒲黄炭、赤芍、棕板炭、三棱,调经止血，温宫止带，逐瘀生新。用于月经不调，行经腰腹疼痛，四肢无力，带下，产后腹痛,胶囊剂,45,1,0,1,1,0.3111111111111111,0.0,0.0444444444444444,0.0888888888888888,0.8888888888888888,0.0222222222222222,0.0,0.1555555555555555,0.4,0.0444444444444444,0.5111111111111111,0.3333333333333333,0.0444444444444444,0.3777777777777777,0.0888888888888888,0.0444444444444444,0.0222222222222222,0.2444444444444444,0.5555555555555556,0.5111111111111111,0.1777777777777777,0.4222222222222222,0.2666666666666666,0.0666666666666666,0.0,0.0888888888888888,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0222222222222222,0.0222222222222222,0.0222222222222222,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2252.5,50.05555555555556,125.0,2.5,26.30340540315016,122.5,50.0,7.720239842130703,0.336665101072038,0.1093126787407065,0.3218101654156807,0.0788471899496497,0.0313782032754044,0.0205000164652343,0.0618596999668329,0.0084854751740884,0.0,0.0138136421546659,0.0081424528634057,0.0011695906432748,0.0048606701940035,0.002037037037037,0.0008266720799472,0.0,0.0002914049680303,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336665101072038,1.7275420574325244,0.3333333333333333
小儿止咳糖浆,氯化铵,祛痰，镇咳。用于小儿感冒引起的咳嗽,糖浆剂,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10.0,10.0,10.0,10.0,0.0,0.0,1.0,2.3978952727983707,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6390318566501769,0.0
小儿牛黄清肺片,法半夏、茯苓、黄芩、石膏、川贝母、百部（蜜炙）、胆南星、白前、冰片、牛黄,清热，化痰，止咳。用于内热咳嗽，支气管炎，百日咳，肺炎,片剂,10,1,0,1,1,0.1,0.0,0.1,0.1,1.0,0.1,0.2,0.1,0.1,0.0,0.4,0.5,0.0,0.6,0.0,0.1,0.0,0.4,0.2,0.5,0.9,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,597.5,59.75,160.0,2.5,47.14936372847464,157.5,64.0,6.394426524998027,0.3549689224033414,0.1191800257743597,0.1500137600885984,0.1112049954101444,0.0724665862717543,0.0784265513916197,0.0413833112109864,0.0325509759646402,0.000635346381124,0.0003968253968253,0.0024529001631805,0.0041490297975776,0.0014492753623188,0.0103621495327102,0.0039252336448598,0.0017568417082268,0.0007476635514018,0.0137426900584795,0.0001869158878504,0.0212765957446808,0.2127659574468085,0.0638297872340425,0.2553191489361702,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.2340425531914893,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.3549689224033414,1.984022639345404,0.2553191489361702
小儿积散,使君子、贯众、石榴皮、槟榔、雷丸、牵牛子（炒）、百部（蒸）、木香、茯苓、山药、甘草,驱虫止痛，健脾益气。用于小儿蛔虫、绕虫等症之腹痛、面黄、体弱、偏食、食滞疳积、肛门瘙痒等,散剂,11,1,0,0,0,0.0909090909090909,0.0,0.0,0.0,0.9090909090909092,0.1818181818181818,0.0,0.2727272727272727,0.3636363636363636,0.0,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.3636363636363636,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.4545454545454545,0.4545454545454545,0.2727272727272727,0.4545454545454545,0.0909090909090909,0.0,0.4545454545454545,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,unspecified,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1608.0,146.1818181818182,250.0,33.0,65.99148454958299,217.0,7.575757575757576,7.383368146992383,0.287663963625745,0.1006908294010915,0.1286113174015758,0.1059565284856522,0.1182505576001005,0.0879268025704191,0.0103279507049689,0.055194326741307,0.0,0.0022248384328813,0.0022813649574212,0.0,0.0419130327666913,0.0075757575757575,0.0511363636363636,0.0002463661000246,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287663963625745,2.116047837705934,0.5
