drug_name,herb_list,indication_text,form,num_herbs,has_volatile,has_toxic,has_mineral,has_precious,volatile_ratio,toxic_ratio,mineral_ratio,precious_ratio,known_ratio,nature_寒_ratio,nature_凉_ratio,nature_平_ratio,nature_温_ratio,nature_热_ratio,taste_辛_ratio,taste_甘_ratio,taste_酸_ratio,taste_苦_ratio,taste_咸_ratio,taste_淡_ratio,taste_涩_ratio,meridian_心_ratio,meridian_肝_ratio,meridian_脾_ratio,meridian_肺_ratio,meridian_肾_ratio,meridian_胃_ratio,meridian_胆_ratio,meridian_小肠_ratio,meridian_大肠_ratio,meridian_膀胱_ratio,meridian_三焦_ratio,meridian_心包_ratio,texture_hard_ratio,texture_starchy_ratio,texture_fibrous_ratio,texture_mucilaginous_ratio,texture_oily_ratio,texture_gelatinous_ratio,urgency,is_topical,syndrome_blood_stasis,syndrome_qi_deficiency,syndrome_blood_deficiency,syndrome_yin_deficiency,syndrome_yang_deficiency,syndrome_damp_heat,syndrome_wind,syndrome_phlegm,syndrome_fire_toxin,syndrome_qi_stagnation,disease_respiratory,disease_digestive,disease_cardiovascular,disease_gynecology,disease_rheumatology,disease_dermatology,disease_pediatrics,disease_urology,total_weight,avg_dose,max_dose,min_dose,dose_std,dose_range,max_min_ratio,log_total_weight,kg_herb_form_丸剂,kg_herb_form_片剂,kg_herb_form_胶囊剂,kg_herb_form_颗粒剂,kg_herb_form_口服液,kg_herb_form_散剂,kg_herb_form_膏剂,kg_herb_form_糖浆剂,kg_herb_form_注射剂,kg_herb_form_酒剂,kg_herb_form_酊剂,kg_herb_form_栓剂,kg_herb_form_茶剂,kg_herb_form_丹剂,kg_herb_form_搽剂,kg_herb_form_洗剂,kg_herb_form_气雾剂,kg_herb_form_露剂,kg_herb_form_膜剂,kg_ind_form_丸剂,kg_ind_form_片剂,kg_ind_form_胶囊剂,kg_ind_form_颗粒剂,kg_ind_form_口服液,kg_ind_form_散剂,kg_ind_form_膏剂,kg_ind_form_糖浆剂,kg_ind_form_注射剂,kg_ind_form_酒剂,kg_ind_form_酊剂,kg_ind_form_栓剂,kg_ind_form_茶剂,kg_ind_form_丹剂,kg_ind_form_搽剂,kg_ind_form_洗剂,kg_ind_form_气雾剂,kg_ind_form_露剂,kg_ind_form_膜剂,kg_herb_form_max,kg_herb_form_entropy,kg_ind_form_max
小儿咽扁颗粒,金银花、射干、金果榄、桔梗、玄参、麦冬、人工牛黄、冰片,清热利咽，解毒止痛。用于小儿肺卫热盛所致的喉痹、乳蛾，症见咽喉肿痛、咳嗽痰盛、口舌糜烂；急性咽炎、急性扁桃腺炎见上述证候者。,颗粒剂,8,1,0,0,1,0.125,0.0,0.0,0.125,1.0,0.375,0.125,0.125,0.0,0.0,0.25,0.5,0.0,0.625,0.125,0.0,0.0,0.5,0.125,0.125,0.875,0.125,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,acute,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,484.77,60.59625,109.4,0.16,36.90854844663361,109.24,683.75,6.185735260853075,0.3143201091120804,0.1497958814098001,0.116411890190043,0.1863468550388459,0.1053393656183504,0.0426284829135793,0.0373038014739309,0.0170049209238821,0.0030745539507221,0.0,0.0025700934579439,0.0086603968029201,0.0,0.0051401869158878,0.0049065420560747,0.0030559685641461,0.0009345794392523,0.0022727272727272,0.000233644859813,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.3143201091120804,1.942571104230427,0.4166666666666667
小儿咳喘灵口服液,麻黄、金银花、苦杏仁、板蓝根、石膏、甘草、瓜蒌,〔规格（1）〕宣肺清热，止咳、祛痰、平喘。用于上呼吸道感染，气管炎，肺炎，咳嗽。〔规格（2）〕宣肺、清热，止咳、祛痰。用于上呼吸道感染引起的咳嗽。,口服液,7,1,0,1,0,0.1428571428571428,0.0,0.1428571428571428,0.0,1.0,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.4285714285714285,0.0,0.1428571428571428,0.8571428571428571,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,unspecified,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,637.5,91.07142857142856,187.5,12.5,53.74970336890147,175.0,15.0,6.459121675472594,0.2195887082261224,0.1679172047995166,0.14270600337527,0.2180759244633154,0.1714836208115134,0.0190259882351989,0.009549321957999,0.0241353080063218,0.0101603947830434,0.004958867890193,0.0,0.0032467532467532,0.0071413808527658,0.0,0.0,0.0020105233519867,0.0,0.0,0.0,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195887082261224,1.8938359605822923,0.2307692307692307
小儿咳喘颗粒,麻黄、川贝母、苦杏仁（炒）、黄芩、天竺黄、紫苏子（炒）、僵蚕（炒）、山楂（炒）、莱菔子（炒）、石膏、鱼腥草、细辛、茶叶、甘草、桔梗,清热宣肺，化痰止咳，降逆平喘。用于小儿痰热壅肺所致的咳嗽、发热、痰多、气喘。,颗粒剂,15,1,0,1,0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.9333333333333332,0.1333333333333333,0.0,0.2666666666666666,0.2,0.0,0.5333333333333333,0.4,0.0666666666666666,0.2666666666666666,0.0666666666666666,0.0,0.0,0.2666666666666666,0.2,0.2666666666666666,0.8,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,unspecified,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2280.0,152.0,360.0,15.0,88.46468221838589,345.0,24.0,7.732369222284388,0.3336264995194428,0.1186261320971491,0.0929408100483892,0.1402046926706691,0.0964716431511442,0.0576261664046414,0.0204894046226788,0.0354605309183502,0.0013571547203834,0.0025722028648857,0.0026666666666666,0.000896860986547,0.0644484393498179,0.0263888888888888,0.0,0.0032573999133115,0.0,0.0029665071770334,0.0,0.25,0.21875,0.03125,0.1875,0.03125,0.0,0.0625,0.125,0.0,0.0,0.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.3336264995194428,2.0584515176072475,0.25
小儿香橘丸,木香、陈皮、苍术（米泔炒）、炒白术、茯苓、甘草、白扁豆（去皮）、麸炒山药、莲子、麸炒薏苡仁、炒山楂、炒麦芽、六神曲（麸炒）、姜厚朴、麸炒枳实、醋香附、砂仁、法半夏、泽泻,健脾和胃，消食止泻。用于脾虚食滞所致的呕吐便泻、脾胃不和、身热腹胀、面黄肌瘦、不思饮食。,丸剂,19,1,0,0,0,0.3157894736842105,0.0,0.0,0.0,0.8421052631578947,0.0526315789473684,0.0,0.2631578947368421,0.4210526315789473,0.0,0.4210526315789473,0.4736842105263157,0.0526315789473684,0.2631578947368421,0.0,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.1578947368421052,0.7894736842105263,0.2631578947368421,0.2105263157894736,0.5789473684210527,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0,0.0,0.3157894736842105,0.0526315789473684,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,693.0,36.47368421052632,54.0,9.0,13.212308539877071,45.0,6.0,6.542471960506805,0.443621404025081,0.1031624199355224,0.1472518574544544,0.1561865296629264,0.0957387567730126,0.0318783360924163,0.0064554637905566,0.0086373325543483,0.0,0.0031749704391116,0.0022786656809544,0.0,0.0014448868978485,0.0,0.0,0.0001693766937669,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443621404025081,1.6180721772959492,0.8
小儿退热合剂（小儿退热口服液）,大青叶、板蓝根、金银花、连翘、栀子、牡丹皮、黄芩、淡竹叶、地龙、重楼、柴胡、白薇,疏风解表，解毒利咽。用于小儿外感风热所致的感冒，症见发热恶风、头痛目赤、咽喉肿痛；上呼吸道感染见上述证候者。,口服液,12,1,0,0,0,0.0833333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.75,0.1666666666666666,0.0833333333333333,0.0,0.5833333333333334,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1005.0,83.75,150.0,45.0,25.5868618630734,105.0,3.333333333333333,6.913737350659685,0.2033584943846799,0.1593426645628377,0.1982348859026637,0.2086751139449122,0.1457938476537458,0.0137802001526681,0.0115915669790311,0.014880066760672,0.0061308031424063,0.0010162601626016,0.0032894736842105,0.0044155758512128,0.0155653430268533,0.0,0.0119047619047619,0.0020209418867424,0.0,0.0,0.0,0.2276422764227642,0.2845528455284553,0.0975609756097561,0.2113821138211382,0.032520325203252,0.056910569105691,0.008130081300813,0.040650406504065,0.016260162601626,0.0,0.008130081300813,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.2086751139449122,1.929487649177628,0.2845528455284553
小儿退热颗粒,大青叶、板蓝根、金银花、连翘、栀子、牡丹皮、黄芩、淡竹叶、地龙、重楼、柴胡、白薇,疏风解表，解毒利咽。用于小儿外感风热所致的感冒，症见发热恶风、头痛目赤、咽喉肿痛；上呼吸道感染见上述证候者。,颗粒剂,12,1,0,0,0,0.0833333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.75,0.1666666666666666,0.0833333333333333,0.0,0.5833333333333334,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2010.0,167.5,300.0,90.0,51.1737237261468,210.0,3.333333333333333,7.606387389772652,0.2033584943846799,0.1593426645628377,0.1982348859026637,0.2086751139449122,0.1457938476537458,0.0137802001526681,0.0115915669790311,0.014880066760672,0.0061308031424063,0.0010162601626016,0.0032894736842105,0.0044155758512128,0.0155653430268533,0.0,0.0119047619047619,0.0020209418867424,0.0,0.0,0.0,0.2276422764227642,0.2845528455284553,0.0975609756097561,0.2113821138211382,0.032520325203252,0.056910569105691,0.008130081300813,0.040650406504065,0.016260162601626,0.0,0.008130081300813,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.2086751139449122,1.929487649177628,0.2845528455284553
小儿柴桂退热口服液,柴胡、桂枝、葛根、浮萍、黄芩、白芍、蝉蜕,发汗解表，清里退热。用于小儿外感发热。症见：发热，头身痛，流涕，口渴，咽红，溲黄，便干。,口服液,7,1,0,0,0,0.5714285714285714,0.0,0.0,0.0,1.0,0.4285714285714285,0.1428571428571428,0.0,0.1428571428571428,0.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.8571428571428571,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,500.0,71.42857142857143,130.0,45.0,37.38929236657828,85.0,2.888888888888889,6.2166061010848646,0.2106871156940387,0.1640726546866479,0.1363043350331194,0.2509677596204961,0.1750466303628197,0.0118603805599321,0.0172867929153355,0.015497700243012,0.0006406149903907,0.0050013719474169,0.0062111801242236,0.0019218449711723,0.0,0.0,0.0038610038610038,0.0006406149903907,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509677596204961,1.836585541731134,0.5
小儿柴桂退热颗粒,柴胡、桂枝、葛根、浮萍、黄芩、白芍、蝉蜕,发汗解表，清里退热。用于小儿外感发热。症见发热，头身痛，流涕，口渴，咽红，溲黄，便干。,颗粒剂,7,1,0,0,0,0.5714285714285714,0.0,0.0,0.0,1.0,0.4285714285714285,0.1428571428571428,0.0,0.1428571428571428,0.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.8571428571428571,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000.0,142.85714285714286,260.0,90.0,74.77858473315656,170.0,2.888888888888889,6.90875477931522,0.2106871156940387,0.1640726546866479,0.1363043350331194,0.2509677596204961,0.1750466303628197,0.0118603805599321,0.0172867929153355,0.015497700243012,0.0006406149903907,0.0050013719474169,0.0062111801242236,0.0019218449711723,0.0,0.0,0.0038610038610038,0.0006406149903907,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509677596204961,1.836585541731134,0.6
小儿热速清口服液,柴胡、黄芩、板蓝根、葛根、金银花、水牛角、连翘、大黄,清热解毒，泻火利咽。用于小儿外感风热所致的感冒，症见高热、头痛、咽喉肿痛、鼻塞流涕、咳嗽、大便干结。,口服液,8,1,0,0,0,0.25,0.0,0.0,0.0,1.0,0.625,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.5,0.375,0.375,0.625,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1162.5,145.3125,250.0,62.5,67.58602735588178,187.5,4.0,7.059187982742347,0.1824232632203488,0.2035756073348321,0.1676273353591379,0.194393043105197,0.1532635693815949,0.0144568499366046,0.0180179072127106,0.0415725843325166,0.0075514678715043,0.0,0.0023148148148148,0.0066233637768193,0.0051487808238049,0.0,0.0,0.0030314128301137,0.0,0.0,0.0,0.2276422764227642,0.2845528455284553,0.0975609756097561,0.2113821138211382,0.032520325203252,0.056910569105691,0.008130081300813,0.040650406504065,0.016260162601626,0.0,0.008130081300813,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.2035756073348321,1.9343607041741453,0.2845528455284553
小儿热速清颗粒,柴胡、黄芩、板蓝根、葛根、金银花、水牛角、连翘、大黄,清热解毒，泻火利咽。用于小儿外感风热所致的感冒，症见高热、头痛、咽喉肿痛、鼻塞流涕、咳嗽、大便干结。,颗粒剂,8,1,0,0,0,0.25,0.0,0.0,0.0,1.0,0.625,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.5,0.375,0.375,0.625,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,5812.5,726.5625,1250.0,312.5,337.9301367794089,937.5,4.0,8.667938078108662,0.1824232632203488,0.2035756073348321,0.1676273353591379,0.194393043105197,0.1532635693815949,0.0144568499366046,0.0180179072127106,0.0415725843325166,0.0075514678715043,0.0,0.0023148148148148,0.0066233637768193,0.0051487808238049,0.0,0.0,0.0030314128301137,0.0,0.0,0.0,0.2276422764227642,0.2845528455284553,0.0975609756097561,0.2113821138211382,0.032520325203252,0.056910569105691,0.008130081300813,0.040650406504065,0.016260162601626,0.0,0.008130081300813,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.2035756073348321,1.9343607041741453,0.2845528455284553
小儿热速清糖浆,柴胡、黄芩、葛根、水牛角、金银花、板蓝根、连翘、大黄,清热解毒，泻火利咽。用于小儿外感风热所致的感冒，症见高热、头痛、咽喉肿痛、鼻塞流涕、咳嗽、大便干结。,糖浆剂,8,1,0,0,0,0.25,0.0,0.0,0.0,1.0,0.625,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.5,0.375,0.375,0.625,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1212.5,151.5625,250.0,62.5,68.87417762666935,187.5,4.0,7.101264025166656,0.1824232632203488,0.2035756073348321,0.1676273353591379,0.1943930431051969,0.1532635693815949,0.0144568499366046,0.0180179072127106,0.0415725843325166,0.0075514678715043,0.0,0.0023148148148148,0.0066233637768193,0.0051487808238049,0.0,0.0,0.0030314128301137,0.0,0.0,0.0,0.2276422764227642,0.2845528455284553,0.0975609756097561,0.2113821138211382,0.032520325203252,0.056910569105691,0.008130081300813,0.040650406504065,0.016260162601626,0.0,0.008130081300813,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.2035756073348321,1.9343607041741453,0.2845528455284553
小儿消食片,炒鸡内金、山楂、六神曲（炒）、炒麦芽、槟榔、陈皮,消食化滞，健脾和胃。用于食滞肠胃所致积滞，症见食少、便秘、脘腹胀满、面黄肌瘦。,片剂,6,1,0,0,0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300.1,50.01666666666667,93.3,4.7,38.6031266724457,88.6,19.851063829787236,5.707442435487688,0.323034841964832,0.1369419743612891,0.163234254160272,0.1336076755639814,0.2035082076976317,0.0106658692185007,0.0018939393939393,0.0166965709728867,0.0,0.0009469696969696,0.0018939393939393,0.0,0.0075757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323034841964832,1.7101884863372787,0.5454545454545454
小儿消积止咳口服液,炒山楂、槟榔、枳实、蜜枇杷叶、瓜蒌、炒莱菔子、炒葶苈子、桔梗、连翘、蝉蜕,清热肃肺，消积止咳。用于小儿饮食积滞、痰热蕴肺所致的咳嗽、夜间加重、喉间痰鸣、腹胀、口臭。,口服液,10,1,0,0,0,0.2,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.1,0.0,0.5,0.4,0.2,0.6,0.0,0.0,0.0,0.1,0.2,0.3,0.7,0.0,0.6,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,unspecified,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1000.0,100.0,134.0,66.0,15.20526224699857,68.0,2.0303030303030303,6.90875477931522,0.2613346446632269,0.1627118762664063,0.1786937384552315,0.1979678616122333,0.1404055317574214,0.0222664751921717,0.007276168452639,0.0197808022730623,0.0016806722689075,0.0,0.0,0.0016806722689075,0.0008403361344537,0.0,0.0027027027027027,0.0008403361344537,0.0,0.0018181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613346446632269,1.8091284754358796,0.0
小儿豉翘清热颗粒,连翘、淡豆豉、薄荷、荆芥、炒栀子、大黄、青蒿、赤芍、槟榔、厚朴、黄芩、半夏、柴胡、甘草,疏风解表，清热导滞。用于小儿风热感冒夹滞证，症见发热咳嗽，鼻塞流涕，咽红肿痛，纳呆口渴，脘腹胀满，便秘或大便酸臭，溲黄。,颗粒剂,14,1,0,0,0,0.2857142857142857,0.0,0.0,0.0,1.0,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.5714285714285714,0.0714285714285714,0.0,0.7142857142857143,0.0,0.0,0.0,0.2142857142857142,0.4285714285714285,0.3571428571428571,0.7142857142857143,0.0,0.4285714285714285,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3731.0,266.5,444.0,167.0,79.93635861465938,277.0,2.658682634730539,8.224699561967235,0.220329578430866,0.1513156109345668,0.1367527024635312,0.2217931948224759,0.0938668884284617,0.0297152029109053,0.0208079994676377,0.1041206437503727,0.0015207876872722,0.0046578590785907,0.0076667362851573,0.0021614026776629,0.00417727210696,0.0,0.0,0.0011141209555388,0.0,0.0,0.0,0.2727272727272727,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217931948224759,1.983745700747768,0.3636363636363636
小儿惊风散,全蝎、炒僵蚕、雄黄、朱砂、甘草,镇惊熄风。用于小儿惊风，抽搐神昏。,散剂,5,0,1,1,0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.6,0.2,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.2,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,514.0,102.8,224.0,40.0,67.87753678500715,184.0,5.6,6.244166900663736,0.3577420783823223,0.1428179070252241,0.3163630915155305,0.0407546383156139,0.0168021680216802,0.0984883781530123,0.011486345632687,0.0043360433604336,0.0,0.0005420054200542,0.0,0.0,0.0005420054200542,0.0095833333333333,0.0,0.0005420054200542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577420783823223,1.5688029976977265,0.0
小儿清肺止咳片,紫苏叶、菊花、葛根、川贝母、炒苦杏仁、枇杷叶、炒紫苏子、蜜桑白皮、前胡、射干、栀子（姜炙）、黄芩、知母、板蓝根、人工牛黄、冰片,清热解表，止咳化痰。用于小儿外感风热、内闭肺火所致的身热咳嗽、气促痰多、烦躁口渴、大便干燥。,片剂,16,1,0,0,1,0.25,0.0,0.0,0.0625,1.0,0.375,0.125,0.0,0.125,0.0,0.3125,0.375,0.0,0.6875,0.0,0.0,0.0,0.3125,0.125,0.25,0.875,0.0625,0.25,0.0625,0.0625,0.125,0.0,0.0625,0.0,0.0,0.1875,0.125,0.0625,0.0625,0.0,unspecified,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,578.0,36.125,60.0,8.0,14.755825120947998,52.0,7.5,6.361302477572996,0.2944830580746196,0.2177328738702517,0.1276337498322609,0.1363015119913614,0.0854247056238507,0.0277756438238672,0.031924424004221,0.0411997198580713,0.0014216816521369,0.0,0.0012850467289719,0.0037505510308934,0.0031855439642324,0.0025700934579439,0.0024532710280373,0.0010980260676417,0.0004672897196261,0.0211759868421052,0.0001168224299065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944830580746196,1.9583422653495108,0.0
小儿清肺化痰口服液,麻黄、前胡、黄芩、炒紫苏子、石膏、炒苦杏仁、葶苈子、竹茹,清热化痰，止咳平喘。用于小儿风热犯肺所致的咳嗽，症见呼吸气促、咳嗽痰喘、喉中作响。,口服液,8,1,0,1,0,0.125,0.0,0.125,0.0,1.0,0.125,0.0,0.0,0.25,0.0,0.625,0.25,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.25,0.25,0.125,0.25,0.25,0.0,0.0,0.125,0.0,0.25,0.0,0.125,0.0,unspecified,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2169.0,271.125,675.0,90.0,160.7097052918709,585.0,7.5,7.682482446534506,0.2599894352684857,0.2754514382116009,0.0936920506488161,0.1587902453988679,0.1063330072231661,0.0240657794768001,0.0062104064346216,0.063760098583529,0.0025446651007189,0.0019841269841269,0.0,0.0016816143497757,0.0018115942028985,0.0,0.0,0.0005605381165919,0.0,0.003125,0.0,0.2549019607843137,0.2352941176470588,0.0588235294117647,0.0784313725490196,0.0980392156862745,0.0196078431372549,0.0588235294117647,0.1568627450980392,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754514382116009,1.826446638059246,0.2549019607843137
小儿清热止咳合剂（小儿清热止咳口服液）,麻黄、炒苦杏仁、石膏、甘草、黄芩、板蓝根、北豆根,清热宣肺，平喘，利咽。用于小儿外感风热所致的感冒，症见发热恶寒、咳嗽痰黄、气促喘息、口干音哑、咽喉肿痛。,口服液,7,1,0,1,0,0.1428571428571428,0.0,0.1428571428571428,0.0,1.0,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,unspecified,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1020.0,145.71428571428572,270.0,90.0,62.986879100138864,180.0,3.0,6.928537818164665,0.2392304512332639,0.2776030310519564,0.1427883763601455,0.1247431317597719,0.1555975849450059,0.0170604649692272,0.0098076344541243,0.0151735081975669,0.0052501090612431,0.0026547204247552,0.0,0.0019218449711723,0.0071413808527658,0.0,0.0,0.0010277617190009,0.0,0.0,0.0,0.2276422764227642,0.2845528455284553,0.0975609756097561,0.2113821138211382,0.032520325203252,0.056910569105691,0.008130081300813,0.040650406504065,0.016260162601626,0.0,0.008130081300813,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.2776030310519564,1.8010540417558318,0.2845528455284553
