drug_name,herb_list,indication_text,form,num_herbs,has_volatile,has_toxic,has_mineral,has_precious,volatile_ratio,toxic_ratio,mineral_ratio,precious_ratio,known_ratio,nature_寒_ratio,nature_凉_ratio,nature_平_ratio,nature_温_ratio,nature_热_ratio,taste_辛_ratio,taste_甘_ratio,taste_酸_ratio,taste_苦_ratio,taste_咸_ratio,taste_淡_ratio,taste_涩_ratio,meridian_心_ratio,meridian_肝_ratio,meridian_脾_ratio,meridian_肺_ratio,meridian_肾_ratio,meridian_胃_ratio,meridian_胆_ratio,meridian_小肠_ratio,meridian_大肠_ratio,meridian_膀胱_ratio,meridian_三焦_ratio,meridian_心包_ratio,texture_hard_ratio,texture_starchy_ratio,texture_fibrous_ratio,texture_mucilaginous_ratio,texture_oily_ratio,texture_gelatinous_ratio,urgency,is_topical,syndrome_blood_stasis,syndrome_qi_deficiency,syndrome_blood_deficiency,syndrome_yin_deficiency,syndrome_yang_deficiency,syndrome_damp_heat,syndrome_wind,syndrome_phlegm,syndrome_fire_toxin,syndrome_qi_stagnation,disease_respiratory,disease_digestive,disease_cardiovascular,disease_gynecology,disease_rheumatology,disease_dermatology,disease_pediatrics,disease_urology,total_weight,avg_dose,max_dose,min_dose,dose_std,dose_range,max_min_ratio,log_total_weight,kg_herb_form_丸剂,kg_herb_form_片剂,kg_herb_form_胶囊剂,kg_herb_form_颗粒剂,kg_herb_form_口服液,kg_herb_form_散剂,kg_herb_form_膏剂,kg_herb_form_糖浆剂,kg_herb_form_注射剂,kg_herb_form_酒剂,kg_herb_form_酊剂,kg_herb_form_栓剂,kg_herb_form_茶剂,kg_herb_form_丹剂,kg_herb_form_搽剂,kg_herb_form_洗剂,kg_herb_form_气雾剂,kg_herb_form_露剂,kg_herb_form_膜剂,kg_ind_form_丸剂,kg_ind_form_片剂,kg_ind_form_胶囊剂,kg_ind_form_颗粒剂,kg_ind_form_口服液,kg_ind_form_散剂,kg_ind_form_膏剂,kg_ind_form_糖浆剂,kg_ind_form_注射剂,kg_ind_form_酒剂,kg_ind_form_酊剂,kg_ind_form_栓剂,kg_ind_form_茶剂,kg_ind_form_丹剂,kg_ind_form_搽剂,kg_ind_form_洗剂,kg_ind_form_气雾剂,kg_ind_form_露剂,kg_ind_form_膜剂,kg_herb_form_max,kg_herb_form_entropy,kg_ind_form_max
左金胶囊,黄连、吴茱萸,泻火，疏肝，和胃，止痛。用于肝火犯胃，脘胁疼痛，口苦嘈杂，呕吐酸水，不喜热饮。,胶囊剂,2,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1498.0,749.0,1284.0,214.0,535.0,1070.0,6.0,7.312553498102598,0.27210884353741494,0.18537414965986393,0.19047619047619047,0.2227891156462585,0.00510204081632653,0.10374149659863945,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27210884353741494,1.6866760151615794,0.0
石斛夜光丸,石斛、人参、山药、茯苓、甘草、肉苁蓉、枸杞子、菟丝子、地黄、熟地黄、五味子、天冬、麦冬、苦杏仁、防风、川芎、麸炒枳壳、黄连、牛膝、菊花、盐蒺藜、青葙子、决明子、水牛角浓缩粉、山羊角,滋阴补肾，清肝明目。用于肝肾两亏，阴虚火旺，内障目暗，视物昏花。,丸剂,25,1,0,0,1,0.12,0.0,0.0,0.04,0.88,0.12,0.0,0.24,0.12,0.0,0.16,0.64,0.08,0.36,0.08,0.04,0.0,0.28,0.52,0.28,0.36,0.48,0.16,0.08,0.0,0.16,0.04,0.0,0.04,0.0,0.08,0.0,0.2,0.04,0.0,unspecified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.0,60.6,300.0,30.0,56.20177933126317,270.0,10.0,7.323830566202317,0.32546185372234654,0.2100630378683764,0.17650489069948014,0.12277116238209719,0.0706415920845213,0.02831038842258019,0.013619796828723637,0.03551293823194033,0.0006720430107526881,0.005307585290783238,0.0021289535401757312,0.0,0.002095907301268553,0.0042130488559059985,0.0015115670955194985,0.0009311696248781252,0.00025406504065040653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32546185372234654,1.8221159100704096,0.0
石淋通片,广金钱草,清热利尿，通淋排石。用于湿热下注所致的热淋、石淋，症见尿频、尿急、尿痛或尿有砂石；尿路结石、肾盂肾炎见上述证候者。,片剂,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3125.0,3125.0,3125.0,3125.0,0.0,0.0,1.0,8.047509510981422,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0986122856681098,0.0
石榴健胃散,石榴子、肉桂、荜茇、红花、豆蔻,温胃益火，化滞除湿，温通脉道。用于消化不良、食欲不振、寒性腹泻等。,散剂,5,1,0,0,0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1380.0,276.0,750.0,60.0,263.0095055316442,690.0,12.5,7.2305631534092925,0.42574066122799487,0.081754891737717,0.14643163834877018,0.04705422314911366,0.03070907194994786,0.18569741765319267,0.060870698644421274,0.0018248175182481751,0.0,0.0,0.010792492179353493,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42574066122799487,1.6912063465265554,0.0
右归丸,熟地黄、炮附片、肉桂、山药、酒萸肉、菟丝子、鹿角胶、枸杞子、当归、盐杜仲,温补肾阳，填精止遗。用于肾阳不足，命门火衰，腰膝酸冷，精神不振，怯寒畏冷，阳痿遗精，大便溏薄，尿频而清。,丸剂,10,1,0,0,1,0.2,0.0,0.0,0.1,0.9,0.0,0.0,0.3,0.3,0.0,0.3,0.8,0.1,0.0,0.1,0.0,0.1,0.2,0.8,0.4,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.1,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.0,114.0,240.0,60.0,48.0,180.0,4.0,7.039660349862076,0.30036872951519006,0.2257441985271781,0.1893402655530581,0.1191575990408932,0.09086175065945806,0.01309388664456969,0.04008866587666791,0.010974660089224982,0.0,0.006404814505554515,0.0035700163814042815,0.0,0.0,0.0,0.0003954132068011071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30036872951519006,1.7745709100464393,0.0
龙牡壮骨颗粒,党参、黄芪、山麦冬、醋龟甲、炒白术、山药、醋南五味子、龙骨、煅牡蛎、茯苓、大枣、甘草、乳酸钙、炒鸡内金、葡萄糖酸钙,强筋壮骨，和胃健脾。用于治疗和预防小儿佝偻病、软骨病；对小儿多汗、夜惊、食欲不振、消化不良、发育迟缓也有治疗作用。,颗粒剂,15,0,0,1,0,0.0,0.0,0.2,0.0,0.8666666666666667,0.0,0.0,0.4,0.2,0.0,0.0,0.8,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.2,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,451.4,30.09333333333333,66.66,13.5,16.26003799366888,53.16,4.937777777777778,6.114566744241966,0.22260591289044596,0.18885219960374341,0.18076466394248283,0.25243927991575493,0.05662925077941701,0.011773375577768808,0.04420359577266253,0.026908129913059728,0.0,0.013122390037720786,0.00030525030525030525,0.0,0.0021874876385959492,0.0,0.0,0.00020846362309776944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25243927991575493,1.8304656929326755,1.0
龙泽熊胆胶囊,龙胆、盐泽泻、地黄、当归、栀子、菊花、盐车前子、决明子、柴胡、防风、黄芩、木贼、黄连、薄荷脑、大黄、冰片、熊胆粉,清热散风，止痛退翳。用于风热或肝经湿热引起的目赤肿痛、羞明多泪。,胶囊剂,17,1,0,0,0,0.29411764705882354,0.0,0.0,0.0,0.8823529411764706,0.47058823529411764,0.0,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.4117647058823529,0.0,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.0,0.29411764705882354,0.7058823529411765,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,unspecified,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,964.5999999999999,56.74117647058823,101.0,1.27,27.09693164360625,99.73,79.5275590551181,6.872749669783322,0.27651977365269154,0.20932985553940914,0.18861989494392226,0.10694114693640616,0.06157587401258948,0.033107903144453533,0.07346793609068016,0.01359928015589562,0.0011477269734166003,0.0026740706161957066,0.009707000155829598,0.0027303768441270947,0.0025380766873958718,0.003888464828406387,0.009316944913080213,0.002188615351710126,0.0007984821464487323,0.0014488554042306578,0.0003997216031111123,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.27651977365269154,1.9679745498796584,0.2857142857142857
龙胆泻肝丸（水丸）,龙胆、柴胡、黄芩、栀子（炒）、泽泻、木通、盐车前子、酒当归、地黄、炙甘草,清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下。,丸剂,10,1,0,0,0,0.2,0.0,0.0,0.0,1.0,0.7,0.0,0.1,0.1,0.0,0.2,0.4,0.0,0.6,0.0,0.1,0.0,0.5,0.6,0.3,0.5,0.3,0.1,0.3,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,unspecified,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,840.0,84.0,120.0,60.0,29.393876913398138,60.0,2.0,6.734591659972948,0.3361092660997941,0.17993323980624615,0.1322479829542919,0.20837080159692656,0.062046450303329205,0.010662428752114851,0.01263276463318369,0.027216987898600765,0.0004484304932735426,0.013598901098901097,0.0,0.0013452914798206279,0.013109756097560977,0.0,0.0012195121951219512,0.0004484304932735426,0.0006097560975609756,0.0,0.0,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361092660997941,1.7874293312263008,0.35294117647058826
戊己丸,黄连、吴茱萸（制）、白芍（炒）,泻肝和胃，降逆止呕。用于肝火犯胃、肝胃不和所致的胃脘灼热疼痛、呕吐吞酸、口苦嘈杂、腹痛泄泻。,丸剂,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,unspecified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,650.0,216.66666666666666,300.0,50.0,117.85113019775793,250.0,6.0,6.478509642208569,0.21473922902494333,0.4013605442176871,0.07142857142857142,0.12630385487528345,0.04784580498866214,0.013605442176870748,0.025623582766439907,0.022222222222222223,0.0,0.044444444444444446,0.0,0.0,0.022222222222222223,0.003401360544217687,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013605442176871,1.8099319908464682,0.5
平肝舒络丸,柴胡、醋青皮、陈皮、佛手、乌药、醋香附、木香、檀香、丁香、沉香、广藿香、砂仁、豆蔻、姜厚朴、麸炒枳壳、羌活、白芷、铁丝威灵仙（酒炙）、细辛、木瓜、防风、钩藤、炒僵蚕、胆南星（酒炙）、天竺黄、桑寄生、何首乌（黑豆酒炙）、牛膝、川芎、熟地黄、醋龟甲、醋延胡索、乳香（制）、没药（制）、白及、人参、炒白术、茯苓、肉桂、黄连、冰片、朱砂、羚羊角粉,平肝疏络，活血祛风。用于肝气郁结、经络不疏引起的胸胁胀痛、肩背串痛、手足麻木、筋脉拘挛。,丸剂,43,1,1,1,1,0.5348837209302325,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.9302325581395349,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.4418604651162791,0.0,0.6046511627906976,0.32558139534883723,0.06976744186046512,0.4418604651162791,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.3023255813953488,0.5116279069767442,0.5581395348837209,0.3953488372093023,0.32558139534883723,0.3488372093023256,0.11627906976744186,0.0,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.11627906976744186,0.046511627906976744,0.0,0.0,unspecified,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2070.0,48.13953488372093,150.0,15.0,23.894712264479594,135.0,10.0,7.635786861395585,0.3918739333384904,0.12147020925796247,0.15414938452857702,0.11859584607361477,0.03693232899106982,0.05742052919567725,0.0715418003476808,0.016565399640998773,4.346881112801565e-05,0.0034440419618218298,0.008406457158075111,0.0006520321669202348,0.0026286241770436267,0.011772733435908594,0.0035248864862207816,0.0007609803731706212,0.0001738752445120626,0.0,4.346881112801565e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3918739333384904,1.866929890074419,1.0
平消片,郁金、仙鹤草、五灵脂、白矾、硝石、干漆（制）、麸炒枳壳、马钱子粉,活血化瘀，散结消肿，解毒止痛。对毒瘀内结所致的肿瘤患者具有缓解症状，缩小瘤体，提高机体免疫力，延长患者生存时间的作用。,片剂,8,1,0,0,0,0.125,0.0,0.0,0.0,0.625,0.25,0.0,0.125,0.25,0.0,0.25,0.0,0.125,0.375,0.0,0.0,0.25,0.25,0.625,0.375,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,unspecified,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0,50.625,90.0,18.0,19.058708639359594,72.0,5.0,6.0063531596017325,0.17554705642940935,0.3256374344609639,0.1964060838010418,0.07459907039738971,0.02157102157102157,0.09812258236627984,0.023838595267166696,0.07142857142857142,0.0,0.01020408163265306,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3058823529411765,0.15294117647058825,0.1,0.01764705882352941,0.023529411764705882,0.09411764705882353,0.01764705882352941,0.052941176470588235,0.01764705882352941,0.023529411764705882,0.011764705882352941,0.0058823529411764705,0.023529411764705882,0.041176470588235294,0.0,0.011764705882352941,0.0,0.0,0.3256374344609639,1.8346894723710137,0.3058823529411765
平消胶囊,郁金、仙鹤草、五灵脂、白矾、硝石、干漆（制）、麸炒枳壳、马钱子粉,活血化瘀，散结消肿，解毒止痛。对毒瘀内结所致的肿瘤患者具有缓解症状，缩小瘤体，提高机体免疫力，延长患者生存时间的作用。,胶囊剂,8,1,0,0,0,0.125,0.0,0.0,0.0,0.625,0.25,0.0,0.125,0.25,0.0,0.25,0.0,0.125,0.375,0.0,0.0,0.25,0.25,0.625,0.375,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,unspecified,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0,50.625,90.0,18.0,19.058708639359594,72.0,5.0,6.0063531596017325,0.17554705642940935,0.3256374344609639,0.1964060838010418,0.07459907039738971,0.02157102157102157,0.09812258236627984,0.023838595267166696,0.07142857142857142,0.0,0.01020408163265306,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3058823529411765,0.15294117647058825,0.1,0.01764705882352941,0.023529411764705882,0.09411764705882353,0.01764705882352941,0.052941176470588235,0.01764705882352941,0.023529411764705882,0.011764705882352941,0.0058823529411764705,0.023529411764705882,0.041176470588235294,0.0,0.011764705882352941,0.0,0.0,0.3256374344609639,1.8346894723710137,0.3058823529411765
北芪五加片,黄芪、刺五加浸膏,益气健脾，宁心安神。用于心脾两虚、心神不宁所致的失眠多梦、体虚乏力、食欲不振。,片剂,2,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unspecified,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1162.0,581.0,1112.0,50.0,531.0,1062.0,22.24,7.0587581525186645,0.04521276595744681,0.3224734042553191,0.2134308510638298,0.21609042553191488,0.13430851063829788,0.0026595744680851063,0.015957446808510637,0.047207446808510634,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224734042553191,1.6769882070783753,0.2857142857142857
北豆根片,北豆根提取物、当于总生物碱,清热解毒，止咳，祛痰。用于咽喉肿痛，扁桃体炎，慢性支气管炎。,片剂,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chronic,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,150.0,75.0,120.0,30.0,45.0,90.0,4.0,5.017279836814924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.3655913978494624,0.08602150537634409,0.13978494623655913,0.021505376344086023,0.08602150537634409,0.0,0.0967741935483871,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.000000082240371e-09,0.3655913978494624
北豆根胶囊,北豆根提取物、当于总生物碱,清热解毒，止咳，祛痰。用于咽喉肿痛，扁桃体炎，慢性支气管炎。,胶囊剂,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chronic,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,150.0,75.0,120.0,30.0,45.0,90.0,4.0,5.017279836814924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.3655913978494624,0.08602150537634409,0.13978494623655913,0.021505376344086023,0.08602150537634409,0.0,0.0967741935483871,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.000000082240371e-09,0.3655913978494624
归芍地黄丸,当归、酒白芍、熟地黄、酒萸肉、牡丹皮、山药、茯苓、泽泻,滋肝肾，补阴血，清虚热。用于肝肾两亏，阴虚血少，头晕目眩，耳鸣咽干，午后潮热，腰腿酸痛，足跟疼痛。,丸剂,8,1,0,0,0,0.125,0.0,0.0,0.0,1.0,0.125,0.0,0.25,0.125,0.0,0.25,0.625,0.25,0.25,0.0,0.25,0.125,0.375,0.625,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,0.125,0.0,0.0,unspecified,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,580.0,72.5,160.0,40.0,35.968736424845396,120.0,4.0,6.364750756851911,0.36350799292152297,0.19733404856261064,0.18143923809659135,0.13837169910623923,0.07422182183355182,0.009655836150354575,0.01458262679369564,0.011825018931832649,0.0,0.007676006142266866,0.0009408716036829915,0.0,0.0,0.0,0.00044483985765124553,0.0,0.0,0.0,0.0,0.24,0.16,0.24,0.0,0.04,0.0,0.12,0.08,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.36350799292152297,1.670789247156916,0.24
归脾丸,党参、炒白术、炙黄芪、炙甘草、茯苓、制远志、炒酸枣仁、龙眼肉、当归、木香、大枣（去核）,益气健脾，养血安神。用于心脾两虚，气短心悸，失眠多梦，头昏头晕，肢倦乏力，食欲不振，崩漏便血。,丸剂,11,1,0,0,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.2727272727272727,0.8181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,unspecified,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1160.0,105.45454545454545,160.0,40.0,51.93766129849346,120.0,4.0,7.057036981697891,0.32713274081713567,0.25287903750363105,0.12197513573529012,0.13886910364859134,0.07781247440468918,0.009254546772920275,0.02725439369509092,0.03305034852545139,0.0,0.006988526577258172,0.0026048848538949283,0.0,0.0018552875695732837,0.0,0.0003235198964736331,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32713274081713567,1.7613510427504095,0.2857142857142857
归脾丸（水丸）,党参、炒白术、炙黄芪、炙甘草、茯苓、制远志、炒酸枣仁、龙眼肉、当归、木香、大枣（去核）,益气健脾，养血安神。用于心脾两虚，气短心悸，失眠多梦，头昏头晕，肢倦乏力，食欲不振，崩漏便血。,丸剂,11,1,0,0,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.2727272727272727,0.8181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,unspecified,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,952.0,86.54545454545455,131.0,33.0,42.371439000524944,98.0,3.9696969696969697,6.859614903654202,0.32713274081713567,0.25287903750363105,0.12197513573529012,0.13886910364859134,0.07781247440468918,0.009254546772920275,0.02725439369509092,0.03305034852545139,0.0,0.006988526577258172,0.0026048848538949283,0.0,0.0018552875695732837,0.0,0.0003235198964736331,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32713274081713567,1.7613510427504095,0.2857142857142857
归脾丸（浓缩丸）,党参、炒白术、炙黄芪、炙甘草、茯苓、制远志、炒酸枣仁、龙眼肉、当归、木香、大枣（去核）,益气健脾，养血安神。用于心脾两虚，气短心悸，失眠多梦，头昏头晕，肢倦乏力，食欲不振，崩漏便血。,丸剂,11,1,0,0,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.2727272727272727,0.8181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,unspecified,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1160.0,105.45454545454545,160.0,40.0,51.93766129849346,120.0,4.0,7.057036981697891,0.32713274081713567,0.25287903750363105,0.12197513573529012,0.13886910364859134,0.07781247440468918,0.009254546772920275,0.02725439369509092,0.03305034852545139,0.0,0.006988526577258172,0.0026048848538949283,0.0,0.0018552875695732837,0.0,0.0003235198964736331,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32713274081713567,1.7613510427504095,0.2857142857142857
